country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","27-03-2026 08:00:00",22.1910172,83.5197009,OZONE,2,138,10
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","27-03-2026 08:00:00",25.892357,86.590325,PM2.5,10,319,95
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","27-03-2026 08:00:00",25.892357,86.590325,PM10,36,331,121
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","27-03-2026 08:00:00",25.859655,85.77944,NH3,1,1,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","27-03-2026 08:00:00",25.859655,85.77944,CO,8,12,12
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","27-03-2026 08:00:00",26.2271665,84.3570427,OZONE,12,13,12
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","27-03-2026 08:00:00",30.735567,76.775714,PM10,17,57,36
India,Bihar,Patna,"Samanpura, Patna - BSPCB","27-03-2026 08:00:00",25.596727,85.085624,NO2,12,42,35
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","27-03-2026 08:00:00",25.366336,87.117468,PM10,48,72,59
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","27-03-2026 08:00:00",26.2271665,84.3570427,PM2.5,23,88,60
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","27-03-2026 08:00:00",26.2271665,84.3570427,PM10,33,119,84
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","27-03-2026 08:00:00",25.366336,87.117468,CO,54,58,56
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","27-03-2026 08:00:00",25.366336,87.117468,OZONE,10,43,18
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","27-03-2026 08:00:00",28.498571,77.264840,CO,26,80,66
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","27-03-2026 08:00:00",28.5710274,77.0719006,PM2.5,18,353,155
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","27-03-2026 08:00:00",28.5710274,77.0719006,SO2,18,31,26
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","27-03-2026 08:00:00",28.5710274,77.0719006,OZONE,6,220,22
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","27-03-2026 08:00:00","28.493624 ","77.201159 ",PM2.5,15,336,124
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","27-03-2026 08:00:00",28.6811736,77.3025234,PM10,107,173,136
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","27-03-2026 08:00:00",28.6811736,77.3025234,NH3,2,17,9
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","27-03-2026 08:00:00",22.06631475,83.33820077,PM2.5,30,98,65
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","27-03-2026 08:00:00",22.06631475,83.33820077,CO,18,62,38
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-03-2026 08:00:00",28.815329,77.153010,CO,6,40,34
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-03-2026 08:00:00",28.815329,77.153010,OZONE,5,65,10
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","27-03-2026 08:00:00",28.695381,77.181665,NH3,6,7,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC","27-03-2026 08:00:00",28.776200,77.051074,PM10,105,457,181
India,Delhi,Delhi,"Bawana, Delhi - DPCC","27-03-2026 08:00:00",28.776200,77.051074,OZONE,11,106,14
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","27-03-2026 08:00:00",28.732820,77.170633,CO,30,100,38
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","27-03-2026 08:00:00",28.732820,77.170633,OZONE,10,181,16
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","27-03-2026 08:00:00",28.580280,77.233829,PM10,73,294,138
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","27-03-2026 08:00:00",28.5918245,77.2273074,PM2.5,4,278,106
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","27-03-2026 08:00:00",28.5918245,77.2273074,CO,14,50,28
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","27-03-2026 08:00:00",28.636429,77.201067,PM10,89,174,119
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","27-03-2026 08:00:00",28.636429,77.201067,NO2,31,85,54
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","27-03-2026 08:00:00",21.258815,81.578979,NO2,30,57,47
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","27-03-2026 08:00:00",21.219665,81.630094,PM2.5,17,69,44
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","27-03-2026 08:00:00",21.219665,81.630094,CO,26,86,64
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","27-03-2026 08:00:00",21.219665,81.630094,OZONE,2,10,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","27-03-2026 08:00:00",21.237755,81.705301,CO,20,34,30
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","27-03-2026 08:00:00",21.371751,81.664929,NH3,2,2,2
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","27-03-2026 08:00:00",28.7256504,77.2011573,OZONE,27,133,29
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","27-03-2026 08:00:00","28.594169 ","77.125100 ",NH3,2,16,4
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","27-03-2026 08:00:00",28.656756,77.227234,PM10,130,330,176
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","27-03-2026 08:00:00",28.656756,77.227234,NH3,7,13,9
India,Delhi,Delhi,"Mundka, Delhi - DPCC","27-03-2026 08:00:00",28.684678,77.076574,PM2.5,27,398,179
India,Delhi,Delhi,"Mundka, Delhi - DPCC","27-03-2026 08:00:00",28.684678,77.076574,CO,37,78,49
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","27-03-2026 08:00:00",28.60909,77.0325413,PM10,101,294,179
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","27-03-2026 08:00:00",28.542460,77.191651,NO2,20,83,38
India,Delhi,Delhi,"ITO, Delhi - CPCB","27-03-2026 08:00:00",28.628624,77.241060,PM2.5,18,500,122
India,Delhi,Delhi,"ITO, Delhi - CPCB","27-03-2026 08:00:00",28.628624,77.241060,PM10,19,500,134
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","27-03-2026 08:00:00",28.498571,77.264840,NO2,6,82,38
India,Delhi,Delhi,"ITO, Delhi - CPCB","27-03-2026 08:00:00",28.628624,77.241060,OZONE,31,167,36
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","27-03-2026 08:00:00",23.076793,72.627874,CO,18,68,27
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","27-03-2026 08:00:00",21.613267,73.010555,PM2.5,49,106,80
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","27-03-2026 08:00:00",21.613267,73.010555,PM10,70,116,96
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","27-03-2026 08:00:00",21.613267,73.010555,SO2,18,26,20
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","27-03-2026 08:00:00",21.755417,72.139056,PM2.5,23,201,70
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","27-03-2026 08:00:00",21.755417,72.139056,SO2,7,56,15
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","27-03-2026 08:00:00",23.163798,72.677768,PM2.5,26,85,51
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","27-03-2026 08:00:00",23.163798,72.677768,NO2,15,53,29
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","27-03-2026 08:00:00",23.163798,72.677768,NH3,5,9,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","27-03-2026 08:00:00",23.243639,72.68994,PM10,59,133,95
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","27-03-2026 08:00:00",28.5504249,77.2159377,OZONE,7,38,8
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-03-2026 08:00:00",28.531346,77.190156,PM2.5,30,287,99
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-03-2026 08:00:00",28.531346,77.190156,PM10,45,216,114
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-03-2026 08:00:00",28.531346,77.190156,NO2,47,79,64
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-03-2026 08:00:00",28.531346,77.190156,OZONE,2,112,4
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","27-03-2026 08:00:00",28.621810,77.1944633,PM10,68,142,110
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","27-03-2026 08:00:00",28.621810,77.1944633,NO2,12,50,21
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","27-03-2026 08:00:00",28.621810,77.1944633,CO,105,110,107
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-03-2026 08:00:00",28.672342,77.315260,PM10,107,219,144
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-03-2026 08:00:00",28.672342,77.315260,NO2,22,77,42
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-03-2026 08:00:00",28.672342,77.315260,NH3,5,7,6
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-03-2026 08:00:00",28.672342,77.315260,CO,42,80,58
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-03-2026 08:00:00",28.672342,77.315260,OZONE,11,182,16
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","27-03-2026 08:00:00",28.623763,77.287209,SO2,10,26,17
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","27-03-2026 08:00:00",28.623763,77.287209,CO,28,100,62
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","27-03-2026 08:00:00",28.623763,77.287209,OZONE,7,300,19
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","27-03-2026 08:00:00",28.674045,77.131023,CO,43,76,46
India,Delhi,Delhi,"Pusa, Delhi - IMD","27-03-2026 08:00:00",28.636110,77.173332,OZONE,52,221,65
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","27-03-2026 08:00:00",28.563262,77.186937,SO2,4,138,69
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","27-03-2026 08:00:00",28.563262,77.186937,OZONE,2,120,6
India,Delhi,Delhi,"Rohini, Delhi - DPCC","27-03-2026 08:00:00",28.732528,77.119920,NO2,12,67,33
India,Delhi,Delhi,"Rohini, Delhi - DPCC","27-03-2026 08:00:00",28.732528,77.119920,CO,14,59,26
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","27-03-2026 08:00:00",28.6514781,77.1473105,NO2,45,82,57
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","27-03-2026 08:00:00",28.5504249,77.2159377,PM2.5,37,312,120
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","27-03-2026 08:00:00",22.977134,72.553024,NH3,2,17,6
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","27-03-2026 08:00:00",22.977134,72.553024,CO,26,102,45
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","27-03-2026 08:00:00",23.020509,72.579261,PM10,57,500,151
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","27-03-2026 08:00:00",23.016834,72.625775,NH3,7,14,10
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","27-03-2026 08:00:00","28.594004 ","76.909423 ",SO2,72,81,76
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","27-03-2026 08:00:00",28.570173,76.933762,PM2.5,18,320,141
India,Delhi,Delhi,"Narela, Delhi - DPCC","27-03-2026 08:00:00",28.822836,77.101981,SO2,10,39,20
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","27-03-2026 08:00:00",28.567890,77.250515,SO2,13,73,23
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","27-03-2026 08:00:00",23.041137,72.456691,NO2,5,48,17
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","27-03-2026 08:00:00",23.041137,72.456691,SO2,6,10,8
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","27-03-2026 08:00:00",23.221714,72.654328,SO2,NA,NA,NA
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","27-03-2026 08:00:00",23.221714,72.654328,OZONE,4,29,8
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","27-03-2026 08:00:00",23.593150,72.372792,PM2.5,17,189,60
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","27-03-2026 08:00:00",23.593150,72.372792,PM10,65,153,108
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","27-03-2026 08:00:00",23.593150,72.372792,SO2,4,11,6
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","27-03-2026 08:00:00",22.410802,73.097923,PM10,64,227,126
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","27-03-2026 08:00:00","21.217779 ","72.834787 ",PM10,60,137,104
India,Gujarat,Surat,"Science Center, Surat - SMC","27-03-2026 08:00:00",21.170046,72.795405,SO2,21,33,24
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","27-03-2026 08:00:00",22.320153,73.216285,PM10,45,125,90
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","27-03-2026 08:00:00",22.320153,73.216285,NO2,2,23,9
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","27-03-2026 08:00:00",29.966942,76.875879,NO2,4,4,4
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","27-03-2026 08:00:00",29.966942,76.875879,NH3,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","27-03-2026 08:00:00",29.966942,76.875879,OZONE,20,72,26
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","27-03-2026 08:00:00",27.9002,76.9938,PM10,38,147,78
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","27-03-2026 08:00:00",27.9002,76.9938,NH3,12,15,13
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","27-03-2026 08:00:00",28.360699,76.936090,PM10,48,182,93
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","27-03-2026 08:00:00",28.360699,76.936090,NO2,33,41,37
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","27-03-2026 08:00:00",28.060249,76.113115,PM2.5,64,201,96
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","27-03-2026 08:00:00",28.1485564,77.3320667,PM2.5,64,91,74
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","27-03-2026 08:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","27-03-2026 08:00:00",28.1485564,77.3320667,OZONE,8,16,8
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","27-03-2026 08:00:00",28.593883,76.270653,SO2,NA,NA,NA
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","27-03-2026 08:00:00",28.593883,76.270653,CO,68,112,87
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","27-03-2026 08:00:00",28.593883,76.270653,OZONE,14,17,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","27-03-2026 08:00:00",28.206800,76.799700,CO,52,54,53
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","27-03-2026 08:00:00",28.376058,77.315741,PM10,59,428,208
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","27-03-2026 08:00:00",28.376058,77.315741,SO2,2,3,3
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","27-03-2026 08:00:00",28.4417,77.3217,PM2.5,112,115,113
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","27-03-2026 08:00:00",29.503664,75.467934,PM2.5,26,309,147
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","27-03-2026 08:00:00",22.320153,73.216285,NH3,2,3,3
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","27-03-2026 08:00:00",22.320153,73.216285,SO2,4,6,4
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","27-03-2026 08:00:00",20.362421,72.918013,NO2,23,26,25
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","27-03-2026 08:00:00",20.362421,72.918013,SO2,19,22,20
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","27-03-2026 08:00:00",22.969611,72.643500,PM2.5,35,352,100
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","27-03-2026 08:00:00",22.969611,72.643500,NO2,13,76,50
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","27-03-2026 08:00:00",28.6701,76.9254,PM10,10,495,167
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","27-03-2026 08:00:00",28.6701,76.9254,SO2,6,7,6
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","27-03-2026 08:00:00",28.6701,76.9254,OZONE,23,27,25
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","27-03-2026 08:00:00",29.503664,75.467934,NH3,13,15,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","27-03-2026 08:00:00",28.422681,77.148944,PM2.5,12,312,108
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","27-03-2026 08:00:00",28.422681,77.148944,NO2,12,61,27
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","27-03-2026 08:00:00",28.4227,77.0667,PM2.5,48,465,242
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","27-03-2026 08:00:00",28.4275,77.1465,NO2,38,77,58
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","27-03-2026 08:00:00",28.4275,77.1465,NH3,11,20,15
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","27-03-2026 08:00:00",28.4275,77.1465,OZONE,10,37,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","27-03-2026 08:00:00",29.140560,75.744941,NO2,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","27-03-2026 08:00:00",29.140560,75.744941,SO2,NA,NA,NA
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","27-03-2026 08:00:00",28.3153,76.9143,NO2,8,29,16
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","27-03-2026 08:00:00",30.7057778,76.8531805555555,OZONE,2,29,3
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","27-03-2026 08:00:00",29.432304,76.972765,PM2.5,15,61,33
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","27-03-2026 08:00:00",29.8006,76.4155,SO2,43,44,44
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","27-03-2026 08:00:00",29.695300,77.002700,PM2.5,21,170,75
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","27-03-2026 08:00:00",29.432304,76.972765,SO2,11,11,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","27-03-2026 08:00:00",28.52123,76.37138,CO,30,38,35
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","27-03-2026 08:00:00",12.938539,77.590100,NO2,24,72,40
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","27-03-2026 08:00:00",12.938539,77.590100,OZONE,22,102,44
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","27-03-2026 08:00:00",12.920984,77.584908,NO2,14,23,18
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","27-03-2026 08:00:00",12.920984,77.584908,OZONE,8,34,21
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-03-2026 08:00:00",12.7816279,77.6299145,NO2,26,28,27
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-03-2026 08:00:00",12.7816279,77.6299145,OZONE,25,26,25
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","27-03-2026 08:00:00",13.0246342,77.5080115,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","27-03-2026 08:00:00",13.0246342,77.5080115,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","27-03-2026 08:00:00",13.0246342,77.5080115,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","27-03-2026 08:00:00",12.917348,77.622813,NO2,17,68,33
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","27-03-2026 08:00:00",12.9135218,77.5950804,OZONE,24,25,25
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","27-03-2026 08:00:00",12.9352049,77.6814488,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","27-03-2026 08:00:00",12.9352049,77.6814488,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","27-03-2026 08:00:00",12.9352049,77.6814488,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","27-03-2026 08:00:00",12.951913,77.539784,PM10,90,176,117
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","27-03-2026 08:00:00",12.951913,77.539784,SO2,17,37,23
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","27-03-2026 08:00:00",13.029152,77.585901,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","27-03-2026 08:00:00",13.029152,77.585901,SO2,10,18,14
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","27-03-2026 08:00:00",23.80569,86.44268,PM10,60,235,128
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","27-03-2026 08:00:00",23.80569,86.44268,CO,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","27-03-2026 08:00:00",23.707909,86.414670,PM2.5,43,148,66
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","27-03-2026 08:00:00",23.707909,86.414670,PM10,42,410,130
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","27-03-2026 08:00:00",23.707909,86.414670,SO2,4,4,4
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","27-03-2026 08:00:00",16.172806,75.659694,PM2.5,34,36,35
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","27-03-2026 08:00:00",30.943887,76.801991,PM10,110,297,155
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","27-03-2026 08:00:00",34.031606,75.009712,PM2.5,19,96,48
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","27-03-2026 08:00:00",34.031606,75.009712,NO2,13,41,23
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","27-03-2026 08:00:00",34.06313,74.96017,PM10,23,52,34
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","27-03-2026 08:00:00",34.06313,74.96017,NO2,7,30,15
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","27-03-2026 08:00:00",13.328028,75.797056,PM2.5,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","27-03-2026 08:00:00",13.328028,75.797056,NO2,18,23,22
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","27-03-2026 08:00:00",13.328028,75.797056,SO2,2,7,4
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","27-03-2026 08:00:00",15.459706,75.008381,CO,60,141,105
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","27-03-2026 08:00:00",15.3714823,75.1160168,PM2.5,29,44,38
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","27-03-2026 08:00:00",15.3714823,75.1160168,OZONE,23,29,23
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","27-03-2026 08:00:00",17.336318,76.847397,NH3,2,3,2
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","27-03-2026 08:00:00",12.415911,75.735050,PM10,14,46,31
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","27-03-2026 08:00:00",29.536400,75.015800,SO2,3,24,10
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","27-03-2026 08:00:00",29.027200,77.062100,PM2.5,61,301,157
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","27-03-2026 08:00:00",29.027200,77.062100,PM10,107,199,154
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","27-03-2026 08:00:00",29.027200,77.062100,CO,24,38,30
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","27-03-2026 08:00:00",17.930306,77.482194,PM10,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","27-03-2026 08:00:00",11.55358,76.55521,PM2.5,20,49,31
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","27-03-2026 08:00:00",11.55358,76.55521,OZONE,13,38,16
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","27-03-2026 08:00:00",12.21041,76.37376,PM2.5,17,47,33
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","27-03-2026 08:00:00",13.940000,75.555917,PM2.5,2,463,66
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","27-03-2026 08:00:00",24.108970,82.645580,SO2,2,88,59
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","27-03-2026 08:00:00",23.1633321,75.800225,PM2.5,12,193,55
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","27-03-2026 08:00:00",23.1633321,75.800225,NO2,33,76,50
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","27-03-2026 08:00:00",23.1633321,75.800225,SO2,1,11,4
